Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1742951715.890804,55711,1742951715,890629649,ft_sensor0_wrench,-0.0010824203491210938,0.1263866424560547,0.12276029586791992,0.0031655430793762207,0.000803433358669281,0.000522613525390625
1742951715.8974667,55712,1742951715,897310827,ft_sensor0_wrench,0.019512176513671875,0.1263885498046875,0.14565515518188477,0.003592073917388916,0.0004938244819641113,0.000730365514755249
1742951715.9040828,55713,1742951715,903976022,ft_sensor0_wrench,-0.007864952087402344,0.1412220001220703,0.14614343643188477,0.0031661391258239746,0.0012569427490234375,0.0007560551166534424
1742951715.9107673,55714,1742951715,910623286,ft_sensor0_wrench,0.00885009765625,0.1088714599609375,0.14581012725830078,0.0026619136333465576,0.001026161015033722,0.00030165910720825195
1742951715.9174583,55715,1742951715,917295323,ft_sensor0_wrench,0.0012750625610351562,0.0953826904296875,0.1710224151611328,0.0022364556789398193,0.0007501393556594849,0.0005238652229309082
1742951715.9240017,55716,1742951715,923946193,ft_sensor0_wrench,0.016376495361328125,0.09457588195800781,0.12267208099365234,0.00266990065574646,0.0005590617656707764,0.0007305145263671875
1742951715.9307005,55717,1742951715,930612385,ft_sensor0_wrench,-0.008494377136230469,0.07781791687011719,0.14605379104614258,0.0021820664405822754,0.0012949258089065552,0.0007231831550598145
1742951715.9373596,55718,1742951715,937282416,ft_sensor0_wrench,-0.06389141082763672,0.07857322692871094,0.1234898567199707,0.001771301031112671,0.002117656171321869,0.0007290542125701904
1742951715.9440637,55719,1742951715,943947724,ft_sensor0_wrench,-0.05082511901855469,0.09287071228027344,0.1695232391357422,0.0021898746490478516,0.0022751539945602417,0.0005079507827758789
1742951715.9507194,55720,1742951715,950616033,ft_sensor0_wrench,0.009593963623046875,0.10941123962402344,0.1460556983947754,0.002670496702194214,0.0010125711560249329,0.0009639710187911987
1742951715.9573843,55721,1742951715,957279235,ft_sensor0_wrench,0.018733978271484375,0.06357192993164062,0.17093420028686523,0.0017408132553100586,0.0005057752132415771,0.0007317811250686646
1742951715.96406,55722,1742951715,963947329,ft_sensor0_wrench,0.07083320617675781,0.0660858154296875,0.17243385314941406,0.0017873644828796387,-0.0010192394256591797,0.0007476955652236938
1742951715.9707806,55723,1742951715,970624236,ft_sensor0_wrench,0.0807657241821289,0.0485687255859375,0.19548368453979492,0.0012837350368499756,-0.0007965117692947388,0.0005267411470413208
1742951715.9774325,55724,1742951715,977281206,ft_sensor0_wrench,0.015598297119140625,0.03176116943359375,0.1479511260986328,0.0008186101913452148,0.0005709975957870483,0.000731930136680603
1742951715.984062,55725,1742951715,983946342,ft_sensor0_wrench,0.04804420471191406,0.06200599670410156,0.09935712814331055,0.0017319023609161377,0.00011114776134490967,0.0005170553922653198
1742951715.9908059,55726,1742951715,990630310,ft_sensor0_wrench,0.07840824127197266,0.0795745849609375,0.14722108840942383,0.0022128522396087646,-0.0007432252168655396,0.0005254894495010376
1742951715.9974794,55727,1742951715,997302311,ft_sensor0_wrench,0.06785964965820312,-0.0008087158203125,0.14753150939941406,0.0003071427345275879,-0.00018650293350219727,0.0007262080907821655
1742951716.0041199,55728,1742951716,3965716,ft_sensor0_wrench,0.03368663787841797,0.0633544921875,0.14795303344726562,0.0013070404529571533,0.000288642942905426,0.0009727180004119873
1742951716.0107708,55729,1742951716,10632863,ft_sensor0_wrench,0.018733978271484375,0.06357192993164062,0.17093420028686523,0.0017408132553100586,0.0005057752132415771,0.0007317811250686646
1742951716.0174198,55730,1742951716,17295945,ft_sensor0_wrench,0.036078453063964844,0.09462547302246094,0.17069101333618164,0.002220660448074341,0.00023700296878814697,0.0003102421760559082
1742951716.0241103,55731,1742951716,23962775,ft_sensor0_wrench,0.018733978271484375,0.06357192993164062,0.17093420028686523,0.0017408132553100586,0.0005057752132415771,0.0007317811250686646
1742951716.0307925,55732,1742951716,30627166,ft_sensor0_wrench,-0.006137847900390625,0.04681396484375,0.19431591033935547,0.001252979040145874,0.001241631805896759,0.0007244497537612915
1742951716.037395,55733,1742951716,37280678,ft_sensor0_wrench,-0.008494377136230469,0.07781791687011719,0.14605379104614258,0.0021820664405822754,0.0012949258089065552,0.0007231831550598145
1742951716.0441573,55734,1742951716,43978084,ft_sensor0_wrench,0.013240814208984375,0.06276321411132812,0.09968900680541992,0.0017476975917816162,0.0006242841482162476,0.0007306784391403198
1742951716.050718,55735,1742951716,50630232,ft_sensor0_wrench,0.013240814208984375,0.06276321411132812,0.09968900680541992,0.0017476975917816162,0.0006242841482162476,0.0007306784391403198
